,EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
331,193866,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE), ,9/1/2009,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,33287,Z,54,LOX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"The Station Wildfire burned 160,577 acres across the mountains of Los Angeles County in the Angeles National Forest from late August through mid-September. The suspected cause of the fire was arson. The Station Fire destroyed 209 structures, including 89 residences. In addition, two Los Angeles County firefighters were killed on August 30th while evacuating their fire camp. The total suppression cost for the fire was over $93 million.","The Station Wildfire started in late August in the mountains of Los Angeles County in the Angeles National Forest. The fire burned intensely into the middle of September. When the fire was contained, it had burned over 160,000 acres and destroyed numerous homes. In addition, two Los Angeles County firefighters were killed when evacuating their fire station.",332,,,,,,,,,,,,,,,,,,,
332,197260,S SIERRA MTNS (ZONE), ,9/1/2009,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,34078,Z,96,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,,"A few wildfires continued during the month of September in the Sierra Nevada.  ||The Wildcat wildfire, which ignited on July 29, 2009, continued to burn during the months of August and September. The location was 9 miles northwest of Tuolumne Meadows in Yosemite NP. The original cause was from lightning. The size was 1255 acres. ||The Power fire in Sequoia National Forest, ignited on September 27th early in the morning. The cause was unknown. The location was Highway 190 near Springville in Tulare County. The size was 400 acres. The fire was contained on September 29th at a cost of $500,000.",333,,,,,,,,,,,,,,,,,,,
333,188327,WESTERN SISKIYOU COUNTY (ZONE), ,9/1/2009,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,32132,Z,80,MFR,0,0,Other Federal Agency, , , , , , , , , , , , ,"The Red Rock fire in the Marble Mountain Wilderness portion of the Klamath National Forest was started by humans on 8/21/09 around 7 PM PDT. As of 09/02/09, it was at 1382 acres and was 90 percent contained.","The Red Rock fire in the Marble Mountain Wilderness portion of the Klamath National Forest was started by humans on 8/21/09 around 7 PM PDT. As of 09/02/09, it was at 1382 acres and was 90 percent contained. Fire fighting efforts were transferred to a local unit on 09/01/09, and full containment was estimated to occur on 9/5/9. As of 09/01/09, the cost of the fire was 3.7 million dollars.  No dollar figures are available after that date.",334,,,,,,,,,,,,,,,,,,,
334,196545,SAN BERNARDINO COUNTY MOUNTAINS (ZONE), ,9/1/2009,0,Wildfire, , ,0,0,30000,0,CA,PST-8, ,33939,Z,55,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,,"The Pendleton Fire began at approximately 3:30 PM PDT on August 31st near Yucaipa. Evacuations were ordered for 1,100 homes and some roads were closed. One residential structure and one outbuilding were destroyed in the 860 acre fire, which was contained on September 3rd. One injury was reported. The cause of the 1.49 million dollar fire is still under investigation.",335,,,,,,,,,,,,,,,,,,,
335,198197,CLEAR LAKE/SOUTHERN LAKE COUNTY (ZONE), ,9/7/2009,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,34240,Z,64,STO,4,0,State Official, , , , , , , , , , , , ,"The Oasis Fire burned 1575 acres in the Cache Creek Wilderness in eastern Lake County.  There were 4 firefighters injured, but no structures damaged or destroyed.",The Oasis Fire burned in the Cache Creek Wilderness in eastern Lake County.,336,,,,,,,,,,,,,,,,,,,
336,197472,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE), ,9/13/2009,1200,Wildfire, , ,0,0,0,0,CA,PST-8, ,34080,Z,69,STO,0,0,Park/Forest Service, , , , , , , , , , , , ,"Lightning started a number of fires over the northern Sierra Nevada Mountains including the Telegraph Fire near Copperopolis (200 acres) and the San Antonio Fire near Arnold (5 acres), both located in Calaveras County.  The other fires were small and quickly extinguished.",Thunderstorms brought about 1500 recorded lightning strikes to northern California.  One lightning strike injured a woman at a sporting event in Stockton and a number of small wildfires were started across the area.,337,,,,,,,,,,,,,,,,,,,
337,197476,MT SHASTA/WESTERN PLUMAS COUNTY (ZONE), ,9/19/2009,0,Wildfire, , ,0,0,0,0,CA,PST-8, ,34119,Z,68,STO,0,0,State Official, , , , , , , , , , , , ,The Silver Fire burned 307 acres of forest in steep terrain in the Plumas National Forest in Plumas County.  The fire burned to about 10 miles west of Quincy and was also near Silver Lake and the community of Meadow Valley.,"The Silver Fire burned in the Plumas National Forest in Plumas County, about 10 miles west of Quincy.",338,,,,,,,,,,,,,,,,,,,
338,193867,VENTURA COUNTY INTERIOR VALLEYS (ZONE), ,9/22/2009,1033,Wildfire, , ,0,10,0,0,CA,PST-8, ,33288,Z,44,LOX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"The Guiberson Wildfire burned 17,500 acres of land between the cities of Fillmore and Moorpark. The fire, which was started by a smoldering compost pile, was driven the first couple of days by a moderate Santa Ana wind event with northeast wind gusts to around 55 mph reported in and around the fire. The fire fortunately only destroyed one out building, but did result in 10 injuries. The total cost to suppress the fire was nearly $10 million.","The Guiberson Wildfire burned over 17,000 acres in the valleys of Ventura County. The fire itself was driven by a moderate Santa Ana wind event with gusty northeast winds to around 50 mph reported in and near the fire.",339,,,,,,,,,,,,,,,,,,,
339,193868,VENTURA COUNTY COASTAL VALLEYS (ZONE), ,9/22/2009,1033,Wildfire, , ,0,10,0,0,CA,PST-8, ,33288,Z,45,LOX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,"The Guiberson Wildfire burned 17,500 acres of land between the cities of Fillmore and Moorpark. The fire, which was started by a smoldering compost pile, was driven the first couple of days by a moderate Santa Ana wind event with northeast wind gusts to around 55 mph reported in and around the fire. The fire fortunately only destroyed one out building, but did result in 10 injuries. The total cost to suppress the fire was nearly $10 million.","The Guiberson Wildfire burned over 17,000 acres in the valleys of Ventura County. The fire itself was driven by a moderate Santa Ana wind event with gusty northeast winds to around 50 mph reported in and near the fire.",340,,,,,,,,,,,,,,,,,,,
340,197793,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,9/22/2009,1115,Wildfire, , ,0,0,15000,0,CA,PST-8, ,34177,Z,48,SGX,0,0,Newspaper, , , , , , , , , , , , ,The fire broke out just after 1200 PDT in the hills between Norco and Riverside just East of the Interstate 15 between Fourth and Fifth streets. The Fire consumed 150 acres and destroyed a storage building.,"Two wildland fires broke out in Norco On September 22. The fire in the hills east of the city burned 160 acres destroyed a storage building, while the 85 acre fire in the Santa Ana River bottom caused minor damage to one home. No injuries were reported.",341,,,,,,,,,,,,,,,,,,,
341,197794,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,9/22/2009,1230,Wildfire, , ,0,0,5000,0,CA,PST-8, ,34177,Z,48,SGX,0,0,Newspaper, , , , , , , , , , , , ,A second fire began around 1330 PDT in the Santa Ana River bottom near Norco. The fire burned 85 acres and caused minor damage to one home.,"Two wildland fires broke out in Norco On September 22. The fire in the hills east of the city burned 160 acres destroyed a storage building, while the 85 acre fire in the Santa Ana River bottom caused minor damage to one home. No injuries were reported.",342,,,,,,,,,,,,,,,,,,,
342,197261,TULARE CTY FOOTHILLS (ZONE), ,9/26/2009,2300,Wildfire, , ,0,0,0,0,CA,PST-8, ,34079,Z,94,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,,"A few wildfires continued during the month of September in the Sierra Nevada.  ||The Power fire in Sequoia National Forest, ignited on September 27th early in the morning. The cause was unknown. The location was Highway 190 near Springville in Tulare County. The size was 400 acres. The fire was contained on September 29th at a cost of $500,000.",343,,,,,,,,,,,,,,,,,,,
343,200087,SAN BERNARDINO COUNTY MOUNTAINS (ZONE), ,10/3/2009,1311,Wildfire, , ,0,8,750000,0,CA,PST-8, ,34652,Z,55,SGX,0,0,Park/Forest Service, , , , , , , , , , , , ,,"The Sheep Fire started along Sheep Creek Road near Lytle Creek around 1311 PST on October 3rd. The fire spread rapidly towards Wrightwood, scorching a total of 7,128 acres before being contained on October 10th. The fire forced approximately 5,000 residents to evacuate and destroyed one residence, four other structures, five cars, four RVs, and 2 pieces of heavy equipment. Eight firefighters were injured. The fire cost over eight million dollars to fight. Investigators say the fire was started by a human, but it is still unclear whether it was intentional or not.",344,,,,,,,,,,,,,,,,,,,
344,201047,ORANGE COUNTY COASTAL AREAS (ZONE), ,11/16/2009,1131,Wildfire, , ,0,4,20000,0,CA,PST-8, ,34862,Z,42,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,,"A brush fire was started along Highway 76 near Verdugo Canyon Road when a tractor crashed into a power pole around 1130 PST on November 16th. The fire burned about 145 acres before being contained on the evening of the 17th. Four firefighters sustained injuries fighting the blaze, and no damage was reported.",345,,,,,,,,,,,,,,,,,,,
345,234746,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,5/20/2010,1213,Wildfire, , ,0,0,0,0,CA,PST-8, ,40345,Z,48,SGX,1,0,Fire Department/Rescue, , , , , , , , , , , , ,,"The McKinley Fire began at approximately 1213 PST on May 20th near the intersection of September Way and April Drive in Home Gardens, near Corona, California. The fire was started by mowing equipment and quickly spread towards the southeast. No homes or other structures were threatened. The fire grew to 1,028 acres before being contained around 0500 PST on the 21st. One firefighter sustained a minor ankle injury while fighting the blaze. No other damage or injuries were reported.",346,,,,,,,,,,,,,,,,,,,
346,250167,SAN DIEGO COUNTY COASTAL AREAS (ZONE), ,7/13/2010,830,Wildfire, , ,0,0,0,0,CA,PST-8, ,42906,Z,43,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,,"The Camp Pendleton Fire began at approximately 0823 PST on July 13th at the Camp Pendleton Marine Base, California. The fire started due to training exercises at the base on the southwest range. No structures were damages and no injuries occurred. The fire grew to 3500+ acres before being contained around 1700 PST on the 14th.",347,,,,,,,,,,,,,,,,,,,
347,250175,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,7/15/2010,1000,Wildfire, , ,0,1,17500,0,CA,PST-8, ,42912,Z,48,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,,"The Stetson Fire began at approximately 1000 PST on July 15th near the intersection of Stetson Avenue and Stanford, near East Hemet, California. The cause of the fire is unknown. The fire burned 0.5 acres before being contained around 1124 the same day. Two homes had minor exterior damage, with one outbuilding and a playhouse destroyed. An adult male was treated on the scene for difficulty in breathing and declined transport to a medical facility. No other damage or injuries were reported.",348,,,,,,,,,,,,,,,,,,,
348,250169,RIVERSIDE COUNTY MOUNTAINS (ZONE), ,7/15/2010,1400,Wildfire, , ,0,0,0,0,CA,PST-8, ,42907,Z,56,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,,"The Cactus Fire began at approximately 1400 PST on July 15th near the intersection of Red Mountain road and Owl Creek, near the city of Sage, California. The fire, along with a few other small fires in the Sage-Anza-Pinyon area, was started by lightning and burned a total of 706 acres before being contained at 0600 PST on the 18th. Mandatory evacuations of the residents of Cactus Valley and R3, Limb Road and Old Ranch Road were ordered around 1930 PST on the 15th. Residents were not allowed back into the area until the night of the 18th. No damage or injuries were reported with this fire.",349,,,,,,,,,,,,,,,,,,,
349,250171,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,7/15/2010,1442,Wildfire, , ,0,0,0,0,CA,PST-8, ,42909,Z,48,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,,"The Skinner Fire began at approximately 1442 PST on July 15th near the intersection of Crown Valley Road and De Portola Road near the city of Temecula, California. The fire was started by lightning and grew quickly to 200 acres within a few hours. Residents in the area were evacuated and allowed to return to their homes around 2100 PST on the 15th. The fire grew to 503 acres before being contained around 0600 PST on the 18th. No damage or injuries were reported with this fire.",350,,,,,,,,,,,,,,,,,,,
350,250178,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,7/15/2010,1447,Wildfire, , ,0,0,8000,0,CA,PST-8, ,42913,Z,48,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,,"The Saddle Fire began at approximately 1447 PST on July 15th near the intersection of Oak Glen Road and Red Mountain Road, near the city of Sage, California. The exact cause of the fire is not listed, however, multiple lighting-caused fires occurred in this area on the 15th. The Saddle Fire burned 80 acres before being contained around 0600 PST on the 18th. An evacuation order was issued at the onset of the fire, with residents being allowed back to their homes at 2100 PST on the 15th. One outbuilding was damaged. No other injuries or damage were reported.",351,,,,,,,,,,,,,,,,,,,
351,250163,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE), ,7/17/2010,1038,Wildfire, , ,0,1,0,0,CA,PST-8, ,42899,Z,48,SGX,0,0,Fire Department/Rescue, , , , , , , , , , , , ,,"The Maywood Fire began at approximately 1038 PST on July 17th near the intersection of Santa Rosa Mine Road and Christmas Tree Lane in Good Hope, near Perris, California. The cause of the fire is yet unknown, but was contained around 1545 PST on the same day. Two firefighters were evaluated by paramedics for heat-related injuries.",352,,,,,,,,,,,,,,,,,,,
352,254582,TULARE CTY MTNS (ZONE), ,7/26/2010,1246,Wildfire, , ,0,0,0,0,CA,PST-8, ,43793,Z,97,HNX,0,0,Park/Forest Service, , , , , , , , , , , , ,,"The Bull wildfire occurred in Sequoia National Forest. The ignition date was 7/26/10 at   1346 PDT. The cause was human. The location was 8 miles North of Kernville, CA in both Kern County and Tulare County. The size was 16,442 acres and full containment was estimated on 8/10/10. There were no fatalities. There were 8 primary and 6 outbuildings lost to the fire. The cost was estimated on 8/5/10 at $10,991,701.||The West wildfire was managed by the Kern County Fire Department. The ignition date was 7/27/10 at 1416 PDT. The cause was human. The location was 5 miles south of Tehachapi, CA in Kern County. The size was 1658 acres. Containment occurred on 8/1/10. No fatalities occurred. There were 23 primary and 41 outbuildings lost to the fire. Cost was $6,543,253.",353,,,,,,,,,,,,,,,,,,,
